,MSRDT_DE,MSRRGN_NM,MSRSTE_NM,PM10,PM25,O3,NO2,CO,SO2
7179,20220807,서북권,서대문구,24.0,13.0,0.027,0.006,0.4,0.002
7180,20220807,서북권,마포구,24.0,17.0,0.032,0.01,0.3,0.003
7181,20220807,동북권,광진구,32.0,21.0,0.027,0.008,0.5,0.003
7182,20220807,동북권,성동구,33.0,19.0,0.032,0.01,0.4,0.003
7183,20220807,동북권,중랑구,32.0,21.0,0.031,0.01,0.3,0.002
7184,20220807,동북권,동대문구,34.0,22.0,0.033,0.008,0.4,0.003
7185,20220807,동북권,성북구,29.0,17.0,0.032,0.012,0.4,0.003
7186,20220807,동북권,도봉구,25.0,16.0,0.03,0.008,0.3,0.002
7187,20220807,동북권,강북구,37.0,22.0,0.026,0.008,0.4,0.002
7188,20220807,동북권,노원구,35.0,24.0,0.023,0.011,0.4,0.002
7189,20220807,서남권,강서구,28.0,20.0,0.032,0.008,0.3,0.003
7190,20220807,서남권,구로구,18.0,11.0,0.035,0.006,0.3,0.002
7191,20220807,서남권,영등포구,28.0,18.0,0.03,0.008,0.3,0.003
7192,20220807,서남권,동작구,33.0,20.0,0.03,0.007,0.3,0.002
7193,20220807,서남권,관악구,32.0,19.0,0.027,0.008,0.3,0.003
7194,20220807,서남권,금천구,28.0,19.0,0.025,0.008,0.3,0.002
7195,20220807,서남권,양천구,32.0,24.0,0.026,0.006,0.3,0.003
7196,20220807,동남권,강남구,30.0,20.0,0.034,0.009,0.3,0.003
7197,20220807,동남권,서초구,23.0,14.0,0.037,0.008,0.3,0.002
7198,20220807,동남권,송파구,32.0,18.0,0.032,0.008,0.2,0.002
7199,20220807,동남권,강동구,32.0,20.0,0.025,0.008,0.3,0.002
7200,20220808,도심권,중구,24.0,13.0,0.03,0.018,0.2,0.003
7201,20220808,도심권,종로구,25.0,13.0,0.036,0.012,0.3,0.003
7202,20220808,도심권,용산구,21.0,12.0,0.035,0.01,0.2,0.003
7203,20220808,서북권,은평구,19.0,11.0,0.029,0.01,0.2,0.002
7204,20220808,서북권,서대문구,16.0,7.0,0.032,0.008,0.4,0.002
7205,20220808,서북권,마포구,19.0,10.0,0.035,0.013,0.3,0.002
7206,20220808,동북권,광진구,24.0,14.0,0.028,0.01,0.5,0.003
7207,20220808,동북권,성동구,26.0,12.0,0.032,0.014,0.3,0.003
7208,20220808,동북권,중랑구,26.0,15.0,0.032,0.014,0.3,0.002
7209,20220808,동북권,동대문구,30.0,17.0,0.036,0.012,0.3,0.002
7210,20220808,동북권,성북구,21.0,11.0,0.031,0.017,0.4,0.002
7211,20220808,동북권,도봉구,16.0,8.0,0.032,0.01,0.2,0.001
7212,20220808,동북권,강북구,26.0,12.0,0.033,0.011,0.3,0.002
7213,20220808,동북권,노원구,24.0,13.0,0.028,0.017,0.3,0.002
7214,20220808,서남권,강서구,22.0,13.0,0.035,0.012,0.3,0.003
7215,20220808,서남권,구로구,13.0,6.0,0.037,0.008,0.3,0.002
7216,20220808,서남권,영등포구,23.0,13.0,0.032,0.012,0.3,0.002
7217,20220808,서남권,동작구,26.0,14.0,0.038,0.008,0.3,0.003
7218,20220808,서남권,관악구,26.0,12.0,0.03,0.009,0.3,0.002
7219,20220808,서남권,금천구,23.0,11.0,0.027,0.012,0.3,0.002
7220,20220808,서남권,양천구,27.0,16.0,0.029,0.009,0.3,0.003
7221,20220808,동남권,강남구,24.0,14.0,0.034,0.014,0.3,0.003
7222,20220808,동남권,서초구,17.0,7.0,0.04,0.01,0.3,0.002
7223,20220808,동남권,송파구,24.0,13.0,0.035,0.012,0.2,0.002
7224,20220808,동남권,강동구,23.0,12.0,0.024,0.011,0.2,0.002
7225,20220809,도심권,중구,9.0,7.0,0.024,0.022,0.3,0.003
7226,20220809,도심권,종로구,12.0,5.0,0.03,0.015,0.4,0.003
7227,20220809,도심권,용산구,9.0,4.0,0.03,0.012,0.2,0.003
7228,20220809,서북권,은평구,9.0,6.0,0.024,0.012,0.3,0.002
7229,20220809,서북권,서대문구,6.0,2.0,0.027,0.011,0.4,0.002
7230,20220809,서북권,마포구,8.0,4.0,0.029,0.017,0.3,0.002
7231,20220809,동북권,광진구,11.0,6.0,0.026,0.011,0.5,0.003
7232,20220809,동북권,성동구,13.0,5.0,0.028,0.015,0.3,0.003
7233,20220809,동북권,중랑구,12.0,7.0,0.028,0.018,0.3,0.002
7234,20220809,동북권,동대문구,0.0,0.0,0.0,0.0,0.0,0.0
7235,20220809,동북권,성북구,7.0,5.0,0.027,0.017,0.4,0.002
7236,20220809,동북권,도봉구,7.0,3.0,0.027,0.011,0.3,0.001
7237,20220809,동북권,강북구,12.0,5.0,0.026,0.012,0.3,0.002
7238,20220809,동북권,노원구,11.0,7.0,0.024,0.018,0.3,0.002
7239,20220809,서남권,강서구,9.0,6.0,0.033,0.013,0.3,0.003
7240,20220809,서남권,구로구,4.0,1.0,0.031,0.012,0.3,0.002
7241,20220809,서남권,영등포구,11.0,5.0,0.029,0.013,0.3,0.002
7242,20220809,서남권,동작구,13.0,4.0,0.034,0.01,0.2,0.002
7243,20220809,서남권,관악구,15.0,6.0,0.019,0.014,0.3,0.002
7244,20220809,서남권,금천구,9.0,4.0,0.023,0.014,0.3,0.002
7245,20220809,서남권,양천구,14.0,9.0,0.026,0.011,0.3,0.005
7246,20220809,동남권,강남구,11.0,5.0,0.032,0.014,0.3,0.003
7247,20220809,동남권,서초구,5.0,3.0,0.035,0.011,0.3,0.002
7248,20220809,동남권,송파구,11.0,2.0,0.027,0.005,0.2,0.002
7249,20220809,동남권,강동구,10.0,5.0,0.02,0.013,0.1,0.002
7250,20220810,도심권,중구,13.0,8.0,0.035,0.025,0.4,0.003
7251,20220810,도심권,종로구,13.0,6.0,0.038,0.021,0.4,0.003
7252,20220810,도심권,용산구,13.0,7.0,0.034,0.021,0.2,0.003
7253,20220810,서북권,은평구,16.0,9.0,0.037,0.014,0.3,0.002
7254,20220810,서북권,서대문구,15.0,6.0,0.037,0.015,0.4,0.002
7255,20220810,서북권,마포구,11.0,6.0,0.044,0.018,0.3,0.003
7256,20220810,동북권,광진구,11.0,6.0,0.033,0.013,0.4,0.003
7257,20220810,동북권,성동구,14.0,7.0,0.037,0.017,0.3,0.003
7258,20220810,동북권,중랑구,12.0,6.0,0.04,0.015,0.3,0.002
7259,20220810,동북권,동대문구,0.0,0.0,0.0,0.0,0.0,0.0
7260,20220810,동북권,성북구,12.0,7.0,0.036,0.021,0.4,0.002
7261,20220810,동북권,도봉구,12.0,5.0,0.04,0.013,0.2,0.001
7262,20220810,동북권,강북구,17.0,3.0,0.041,0.013,0.4,0.002
7263,20220810,동북권,노원구,13.0,7.0,0.043,0.016,0.3,0.002
7264,20220810,서남권,강서구,14.0,6.0,0.044,0.015,0.4,0.003
7265,20220810,서남권,구로구,10.0,3.0,0.039,0.013,0.3,0.002
7266,20220810,서남권,영등포구,15.0,6.0,0.038,0.018,0.4,0.003
7267,20220810,서남권,동작구,16.0,6.0,0.037,0.017,0.3,0.002
7268,20220810,서남권,관악구,17.0,7.0,0.032,0.017,0.4,0.002
7269,20220810,서남권,금천구,10.0,6.0,0.032,0.017,0.3,0.002
7270,20220810,서남권,양천구,13.0,8.0,0.038,0.012,0.4,0.004
7271,20220810,동남권,강남구,11.0,6.0,0.038,0.019,0.3,0.003
7272,20220810,동남권,서초구,9.0,4.0,0.031,0.017,0.3,0.002
7273,20220810,동남권,송파구,11.0,5.0,0.038,0.0,0.3,0.002
7274,20220810,동남권,강동구,11.0,4.0,0.03,0.014,0.1,0.002
7275,20220811,도심권,중구,11.0,9.0,0.032,0.024,0.4,0.003
7276,20220811,도심권,종로구,13.0,8.0,0.034,0.022,0.5,0.003
7277,20220811,도심권,용산구,13.0,8.0,0.031,0.02,0.3,0.003
7278,20220811,서북권,은평구,18.0,14.0,0.028,0.017,0.3,0.002
7279,20220811,서북권,서대문구,14.0,9.0,0.029,0.018,0.5,0.002
7280,20220811,서북권,마포구,13.0,9.0,0.031,0.025,0.5,0.003
7281,20220811,동북권,광진구,11.0,7.0,0.029,0.015,0.6,0.003
7282,20220811,동북권,성동구,15.0,7.0,0.031,0.02,0.4,0.003
7283,20220811,동북권,중랑구,13.0,8.0,0.031,0.02,0.4,0.002
7284,20220811,동북권,동대문구,0.0,0.0,0.0,0.0,0.0,0.0
7285,20220811,동북권,성북구,12.0,9.0,0.034,0.02,0.5,0.002
7286,20220811,동북권,도봉구,14.0,9.0,0.032,0.014,0.3,0.001
7287,20220811,동북권,강북구,16.0,9.0,0.033,0.013,0.4,0.003
7288,20220811,동북권,노원구,15.0,10.0,0.036,0.022,0.4,0.002
7289,20220811,서남권,강서구,19.0,11.0,0.032,0.021,0.4,0.003
7290,20220811,서남권,구로구,9.0,5.0,0.031,0.016,0.4,0.002
7291,20220811,서남권,영등포구,15.0,10.0,0.029,0.021,0.5,0.003
7292,20220811,서남권,동작구,15.0,7.0,0.035,0.017,0.4,0.003
7293,20220811,서남권,관악구,16.0,8.0,0.027,0.02,0.4,0.003
7294,20220811,서남권,금천구,12.0,8.0,0.026,0.02,0.4,0.003
7295,20220811,서남권,양천구,16.0,12.0,0.027,0.017,0.5,0.005
7296,20220811,동남권,강남구,13.0,8.0,0.034,0.023,0.4,0.003
7297,20220811,동남권,서초구,13.0,10.0,0.026,0.022,0.4,0.002
7298,20220811,동남권,송파구,12.0,7.0,0.025,0.011,0.4,0.002
7299,20220811,동남권,강동구,10.0,6.0,0.028,0.016,0.3,0.003
7300,20220812,도심권,중구,20.0,13.0,0.052,0.018,0.3,0.003
7301,20220812,도심권,종로구,23.0,14.0,0.055,0.015,0.4,0.003
7302,20220812,도심권,용산구,25.0,16.0,0.054,0.02,0.3,0.003
7303,20220812,서북권,은평구,24.0,15.0,0.043,0.01,0.2,0.002
7304,20220812,서북권,서대문구,22.0,12.0,0.044,0.013,0.4,0.002
7305,20220812,서북권,마포구,19.0,13.0,0.052,0.019,0.4,0.003
7306,20220812,동북권,광진구,24.0,15.0,0.045,0.014,0.5,0.003
7307,20220812,동북권,성동구,28.0,14.0,0.052,0.02,0.4,0.003
7308,20220812,동북권,중랑구,27.0,16.0,0.049,0.017,0.3,0.003
7309,20220812,동북권,동대문구,0.0,0.0,0.0,0.0,0.0,0.0
7310,20220812,동북권,성북구,24.0,13.0,0.051,0.016,0.3,0.002
7311,20220812,동북권,도봉구,21.0,11.0,0.052,0.009,0.2,0.002
7312,20220812,동북권,강북구,26.0,12.0,0.05,0.008,0.3,0.002
7313,20220812,동북권,노원구,24.0,15.0,0.054,0.013,0.4,0.002
7314,20220812,서남권,강서구,27.0,16.0,0.054,0.017,0.4,0.003
7315,20220812,서남권,구로구,25.0,12.0,0.054,0.017,0.4,0.002
7316,20220812,서남권,영등포구,24.0,15.0,0.049,0.022,0.4,0.003
7317,20220812,서남권,동작구,32.0,16.0,0.06,0.018,0.3,0.003
7318,20220812,서남권,관악구,30.0,18.0,0.048,0.02,0.4,0.003
7319,20220812,서남권,금천구,25.0,15.0,0.049,0.019,0.3,0.003
7320,20220812,서남권,양천구,25.0,18.0,0.05,0.015,0.4,0.004
7321,20220812,동남권,강남구,25.0,15.0,0.058,0.023,0.4,0.003
7322,20220812,동남권,서초구,22.0,13.0,0.046,0.021,0.4,0.002
7323,20220812,동남권,송파구,29.0,15.0,0.035,0.014,0.3,0.002
7324,20220812,동남권,강동구,24.0,15.0,0.047,0.016,0.3,0.003
7325,20220813,도심권,중구,25.0,19.0,0.02,0.033,0.5,0.004
7326,20220813,도심권,종로구,29.0,18.0,0.023,0.027,0.5,0.004
7327,20220813,도심권,용산구,30.0,18.0,0.019,0.029,0.4,0.004
7328,20220813,서북권,은평구,26.0,18.0,0.015,0.019,0.4,0.002
7329,20220813,서북권,서대문구,24.0,15.0,0.019,0.02,0.6,0.003
7330,20220813,서북권,마포구,24.0,17.0,0.022,0.031,0.5,0.004
7331,20220813,동북권,광진구,30.0,21.0,0.018,0.02,0.6,0.003
7332,20220813,동북권,성동구,32.0,20.0,0.02,0.026,0.5,0.004
7333,20220813,동북권,중랑구,32.0,21.0,0.022,0.021,0.4,0.003
7334,20220813,동북권,동대문구,0.0,0.0,0.0,0.0,0.0,0.0
7335,20220813,동북권,성북구,29.0,19.0,0.021,0.026,0.5,0.003
7336,20220813,동북권,도봉구,28.0,17.0,0.019,0.019,0.4,0.002
7337,20220813,동북권,강북구,33.0,19.0,0.019,0.016,0.5,0.003
7338,20220813,동북권,노원구,34.0,23.0,0.021,0.027,0.5,0.002
7339,20220813,서남권,강서구,26.0,17.0,0.022,0.025,0.5,0.004
7340,20220813,서남권,구로구,23.0,12.0,0.022,0.023,0.4,0.003
7341,20220813,서남권,영등포구,29.0,19.0,0.021,0.027,0.5,0.004
7342,20220813,서남권,동작구,33.0,18.0,0.025,0.021,0.4,0.003
7343,20220813,서남권,관악구,30.0,19.0,0.02,0.024,0.5,0.004
7344,20220813,서남권,금천구,28.0,19.0,0.017,0.024,0.4,0.003
7345,20220813,서남권,양천구,28.0,21.0,0.02,0.019,0.5,0.001
7346,20220813,동남권,강남구,29.0,18.0,0.023,0.028,0.4,0.004
7347,20220813,동남권,서초구,25.0,16.0,0.02,0.025,0.5,0.002
7348,20220813,동남권,송파구,32.0,18.0,0.015,0.014,0.3,0.002
7349,20220813,동남권,강동구,30.0,19.0,0.021,0.018,0.4,0.003
7350,20220814,도심권,중구,19.0,15.0,0.034,0.015,0.4,0.003
7351,20220814,도심권,종로구,23.0,15.0,0.036,0.012,0.4,0.003
7352,20220814,도심권,용산구,22.0,15.0,0.033,0.013,0.3,0.003
7353,20220814,서북권,은평구,18.0,12.0,0.033,0.007,0.2,0.002
7354,20220814,서북권,서대문구,17.0,9.0,0.033,0.008,0.4,0.002
7355,20220814,서북권,마포구,20.0,14.0,0.038,0.015,0.4,0.003
7356,20220814,동북권,광진구,22.0,16.0,0.025,0.009,0.6,0.003
7357,20220814,동북권,성동구,25.0,13.0,0.03,0.012,0.4,0.003
7358,20220814,동북권,중랑구,23.0,15.0,0.029,0.01,0.3,0.002
7359,20220814,동북권,동대문구,0.0,0.0,0.0,0.0,0.0,0.0
7360,20220814,동북권,성북구,22.0,14.0,0.033,0.013,0.4,0.002
7361,20220814,동북권,도봉구,20.0,12.0,0.032,0.009,0.3,0.002
7362,20220814,동북권,강북구,27.0,12.0,0.03,0.007,0.4,0.002
7363,20220814,동북권,노원구,22.0,13.0,0.034,0.01,0.4,0.002
7364,20220814,서남권,강서구,21.0,15.0,0.036,0.012,0.4,0.003
7365,20220814,서남권,구로구,16.0,9.0,0.037,0.009,0.4,0.002
7366,20220814,서남권,영등포구,22.0,16.0,0.034,0.012,0.4,0.003
7367,20220814,서남권,동작구,28.0,16.0,0.037,0.01,0.3,0.003
7368,20220814,서남권,관악구,25.0,16.0,0.029,0.011,0.4,0.003
7369,20220814,서남권,금천구,21.0,14.0,0.031,0.011,0.3,0.003
7370,20220814,서남권,양천구,25.0,19.0,0.032,0.01,0.4,0.002
7371,20220814,동남권,강남구,24.0,16.0,0.033,0.014,0.4,0.003
7372,20220814,동남권,서초구,17.0,12.0,0.034,0.012,0.4,0.002
7373,20220814,동남권,송파구,23.0,15.0,0.02,0.007,0.3,0.001
7374,20220814,동남권,강동구,23.0,14.0,0.024,0.009,0.3,0.002
7375,20220815,도심권,중구,26.0,13.0,0.022,0.012,0.3,0.003
7376,20220815,도심권,종로구,27.0,11.0,0.029,0.007,0.3,0.003
7377,20220815,도심권,용산구,24.0,12.0,0.028,0.005,0.2,0.003
7378,20220815,서북권,은평구,23.0,12.0,0.025,0.005,0.1,0.002
7379,20220815,서북권,서대문구,20.0,7.0,0.025,0.004,0.3,0.002
7380,20220815,서북권,마포구,20.0,11.0,0.027,0.007,0.2,0.003
7381,20220815,동북권,광진구,27.0,13.0,0.022,0.006,0.4,0.003
7382,20220815,동북권,성동구,30.0,10.0,0.028,0.007,0.3,0.003
7383,20220815,동북권,중랑구,29.0,13.0,0.024,0.009,0.2,0.002
7384,20220815,동북권,동대문구,0.0,0.0,0.0,0.0,0.0,0.0
7385,20220815,동북권,성북구,20.0,11.0,0.027,0.009,0.2,0.002
7386,20220815,동북권,도봉구,20.0,8.0,0.028,0.005,0.1,0.001
7387,20220815,동북권,강북구,30.0,11.0,0.027,0.005,0.2,0.002
7388,20220815,동북권,노원구,27.0,12.0,0.026,0.007,0.3,0.002
7389,20220815,서남권,강서구,26.0,12.0,0.028,0.006,0.2,0.003
7390,20220815,서남권,구로구,17.0,4.0,0.028,0.004,0.2,0.002
7391,20220815,서남권,영등포구,26.0,11.0,0.024,0.006,0.2,0.003
7392,20220815,서남권,동작구,33.0,13.0,0.03,0.005,0.2,0.003
7393,20220815,서남권,관악구,30.0,12.0,0.021,0.006,0.3,0.003
7394,20220815,서남권,금천구,27.0,11.0,0.02,0.007,0.2,0.002
7395,20220815,서남권,양천구,31.0,16.0,0.021,0.005,0.3,0.001
7396,20220815,동남권,강남구,27.0,13.0,0.03,0.007,0.2,0.003
7397,20220815,동남권,서초구,19.0,8.0,0.034,0.004,0.3,0.002
7398,20220815,동남권,송파구,26.0,12.0,0.02,0.003,0.2,0.002
7399,20220815,동남권,강동구,26.0,10.0,0.021,0.006,0.2,0.002
7400,20220816,도심권,중구,20.0,14.0,0.046,0.016,0.4,0.003
7401,20220816,도심권,종로구,27.0,13.0,0.043,0.015,0.5,0.003
7402,20220816,도심권,용산구,24.0,12.0,0.046,0.014,0.3,0.003
7403,20220816,서북권,은평구,22.0,13.0,0.041,0.01,0.3,0.002
7404,20220816,서북권,서대문구,20.0,9.0,0.041,0.011,0.4,0.002
7405,20220816,서북권,마포구,18.0,12.0,0.044,0.015,0.4,0.003
7406,20220816,동북권,광진구,24.0,13.0,0.04,0.01,0.6,0.003
7407,20220816,동북권,성동구,29.0,13.0,0.044,0.016,0.4,0.003
7408,20220816,동북권,중랑구,29.0,15.0,0.043,0.014,0.4,0.003
7409,20220816,동북권,동대문구,0.0,0.0,0.0,0.0,0.0,0.0
7410,20220816,동북권,성북구,24.0,13.0,0.045,0.015,0.4,0.002
7411,20220816,동북권,도봉구,19.0,10.0,0.049,0.007,0.3,0.001
7412,20220816,동북권,강북구,24.0,12.0,0.048,0.007,0.4,0.002
7413,20220816,동북권,노원구,23.0,13.0,0.05,0.011,0.4,0.002
7414,20220816,서남권,강서구,23.0,13.0,0.043,0.013,0.4,0.003
7415,20220816,서남권,구로구,18.0,7.0,0.042,0.01,0.4,0.002
7416,20220816,서남권,영등포구,23.0,13.0,0.039,0.013,0.4,0.003
7417,20220816,서남권,동작구,26.0,11.0,0.048,0.011,0.4,0.003
7418,20220816,서남권,관악구,32.0,11.0,0.035,0.013,0.4,0.003
7419,20220816,서남권,금천구,19.0,9.0,0.037,0.013,0.3,0.002
7420,20220816,서남권,양천구,24.0,16.0,0.035,0.011,0.5,0.002
7421,20220816,동남권,강남구,25.0,14.0,0.05,0.014,0.4,0.003
7422,20220816,동남권,서초구,22.0,9.0,0.04,0.012,0.4,0.002
7423,20220816,동남권,송파구,25.0,12.0,0.034,0.008,0.3,0.002
7424,20220816,동남권,강동구,24.0,13.0,0.041,0.011,0.4,0.002
7425,20220817,도심권,중구,21.0,15.0,0.041,0.024,0.5,0.003
7426,20220817,도심권,종로구,23.0,15.0,0.041,0.02,0.5,0.003
7427,20220817,도심권,용산구,25.0,15.0,0.039,0.025,0.3,0.003
7428,20220817,서북권,은평구,20.0,11.0,0.032,0.013,0.3,0.002
7429,20220817,서북권,서대문구,21.0,9.0,0.035,0.016,0.4,0.002
7430,20220817,서북권,마포구,23.0,15.0,0.037,0.024,0.5,0.003
7431,20220817,동북권,광진구,23.0,14.0,0.035,0.015,0.5,0.003
7432,20220817,동북권,성동구,28.0,14.0,0.04,0.02,0.4,0.004
7433,20220817,동북권,중랑구,22.0,13.0,0.034,0.016,0.3,0.003
7434,20220817,동북권,동대문구,0.0,0.0,0.0,0.0,0.0,0.0
7435,20220817,동북권,성북구,20.0,11.0,0.037,0.019,0.5,0.002
7436,20220817,동북권,도봉구,16.0,9.0,0.034,0.012,0.3,0.002
7437,20220817,동북권,강북구,23.0,11.0,0.035,0.012,0.4,0.002
7438,20220817,동북권,노원구,20.0,13.0,0.035,0.018,0.4,0.002
7439,20220817,서남권,강서구,26.0,14.0,0.04,0.019,0.4,0.003
7440,20220817,서남권,구로구,19.0,8.0,0.038,0.016,0.4,0.002
7441,20220817,서남권,영등포구,26.0,16.0,0.035,0.024,0.5,0.003
7442,20220817,서남권,동작구,19.0,14.0,0.037,0.019,0.4,0.003
7443,20220817,서남권,관악구,25.0,13.0,0.032,0.02,0.4,0.003
7444,20220817,서남권,금천구,22.0,13.0,0.029,0.018,0.3,0.003
7445,20220817,서남권,양천구,26.0,18.0,0.035,0.017,0.4,0.004
7446,20220817,동남권,강남구,25.0,15.0,0.04,0.026,0.4,0.003
7447,20220817,동남권,서초구,23.0,11.0,0.031,0.022,0.4,0.002
7448,20220817,동남권,송파구,25.0,13.0,0.029,0.013,0.3,0.002
7449,20220817,동남권,강동구,21.0,12.0,0.031,0.015,0.3,0.003
7450,20220818,도심권,중구,19.0,14.0,0.042,0.022,0.4,0.003
7451,20220818,도심권,종로구,23.0,14.0,0.044,0.019,0.4,0.003
7452,20220818,도심권,용산구,24.0,14.0,0.046,0.019,0.3,0.003
7453,20220818,서북권,은평구,24.0,14.0,0.036,0.014,0.2,0.002
7454,20220818,서북권,서대문구,21.0,10.0,0.036,0.015,0.4,0.002
7455,20220818,서북권,마포구,19.0,13.0,0.045,0.018,0.4,0.003
7456,20220818,동북권,광진구,21.0,13.0,0.043,0.013,0.5,0.003
7457,20220818,동북권,성동구,25.0,12.0,0.044,0.017,0.4,0.003
7458,20220818,동북권,중랑구,24.0,14.0,0.04,0.016,0.3,0.002
7459,20220818,동북권,동대문구,0.0,0.0,0.0,0.0,0.0,0.0
7460,20220818,동북권,성북구,25.0,12.0,0.043,0.019,0.4,0.003
7461,20220818,동북권,도봉구,20.0,11.0,0.037,0.012,0.3,0.002
7462,20220818,동북권,강북구,27.0,13.0,0.04,0.012,0.4,0.002
7463,20220818,동북권,노원구,23.0,13.0,0.047,0.017,0.4,0.002
7464,20220818,서남권,강서구,24.0,15.0,0.044,0.017,0.4,0.003
7465,20220818,서남권,구로구,22.0,10.0,0.046,0.011,0.3,0.002
7466,20220818,서남권,영등포구,24.0,15.0,0.046,0.015,0.4,0.003
7467,20220818,서남권,동작구,25.0,16.0,0.046,0.014,0.3,0.003
7468,20220818,서남권,관악구,26.0,15.0,0.042,0.013,0.4,0.003
7469,20220818,서남권,금천구,22.0,15.0,0.04,0.017,0.3,0.003
7470,20220818,서남권,양천구,27.0,19.0,0.042,0.013,0.4,0.004
7471,20220818,동남권,강남구,24.0,14.0,0.046,0.021,0.4,0.003
7472,20220818,동남권,서초구,24.0,14.0,0.04,0.015,0.4,0.002
7473,20220818,동남권,송파구,26.0,15.0,0.037,0.01,0.3,0.002
7474,20220818,동남권,강동구,23.0,13.0,0.039,0.013,0.3,0.003
7475,20220819,도심권,중구,23.0,15.0,0.026,0.025,0.5,0.003
7476,20220819,도심권,종로구,24.0,14.0,0.028,0.02,0.4,0.003
7477,20220819,도심권,용산구,23.0,13.0,0.031,0.016,0.2,0.003
7478,20220819,서북권,은평구,20.0,13.0,0.023,0.014,0.2,0.002
7479,20220819,서북권,서대문구,19.0,10.0,0.025,0.013,0.4,0.003
7480,20220819,서북권,마포구,20.0,12.0,0.033,0.017,0.4,0.003
7481,20220819,동북권,광진구,24.0,15.0,0.02,0.019,0.5,0.003
7482,20220819,동북권,성동구,26.0,12.0,0.024,0.02,0.4,0.003
7483,20220819,동북권,중랑구,25.0,14.0,0.022,0.02,0.3,0.003
7484,20220819,동북권,동대문구,0.0,0.0,0.0,0.0,0.0,0.0
7485,20220819,동북권,성북구,25.0,15.0,0.026,0.021,0.5,0.003
7486,20220819,동북권,도봉구,20.0,10.0,0.021,0.016,0.4,0.002
7487,20220819,동북권,강북구,28.0,14.0,0.023,0.014,0.4,0.002
7488,20220819,동북권,노원구,27.0,18.0,0.022,0.024,0.4,0.002
7489,20220819,서남권,강서구,23.0,14.0,0.032,0.015,0.4,0.003
7490,20220819,서남권,구로구,20.0,9.0,0.032,0.012,0.3,0.002
7491,20220819,서남권,영등포구,24.0,14.0,0.03,0.016,0.4,0.003
7492,20220819,서남권,동작구,26.0,14.0,0.029,0.014,0.3,0.003
7493,20220819,서남권,관악구,27.0,13.0,0.027,0.014,0.4,0.003
7494,20220819,서남권,금천구,23.0,13.0,0.023,0.016,0.3,0.003
7495,20220819,서남권,양천구,27.0,17.0,0.026,0.013,0.4,0.004
7496,20220819,동남권,강남구,24.0,14.0,0.029,0.019,0.3,0.003
7497,20220819,동남권,서초구,21.0,9.0,0.029,0.017,0.3,0.002
7498,20220819,동남권,송파구,25.0,13.0,0.017,0.012,0.3,0.002
7499,20220819,동남권,강동구,23.0,13.0,0.019,0.018,0.3,0.003
7500,20220820,도심권,중구,23.0,16.0,0.049,0.01,0.4,0.003
7501,20220820,도심권,종로구,24.0,15.0,0.053,0.009,0.4,0.003
7502,20220820,도심권,용산구,27.0,16.0,0.047,0.012,0.3,0.003
7503,20220820,서북권,은평구,21.0,14.0,0.044,0.005,0.3,0.002
7504,20220820,서북권,서대문구,20.0,11.0,0.046,0.006,0.4,0.002
7505,20220820,서북권,마포구,22.0,15.0,0.045,0.013,0.4,0.003
7506,20220820,동북권,광진구,26.0,16.0,0.044,0.009,0.5,0.003
7507,20220820,동북권,성동구,29.0,14.0,0.049,0.013,0.4,0.003
7508,20220820,동북권,중랑구,26.0,18.0,0.053,0.011,0.4,0.002
7509,20220820,동북권,동대문구,0.0,0.0,0.0,0.0,0.0,0.0
7510,20220820,동북권,성북구,23.0,13.0,0.051,0.011,0.5,0.002
7511,20220820,동북권,도봉구,18.0,10.0,0.047,0.006,0.5,0.002
7512,20220820,동북권,강북구,25.0,14.0,0.049,0.005,0.4,0.002
7513,20220820,동북권,노원구,24.0,15.0,0.046,0.009,0.4,0.002
7514,20220820,서남권,강서구,24.0,16.0,0.047,0.009,0.4,0.003
7515,20220820,서남권,구로구,22.0,11.0,0.048,0.009,0.4,0.002
7516,20220820,서남권,영등포구,26.0,16.0,0.043,0.011,0.5,0.003
7517,20220820,서남권,동작구,30.0,18.0,0.05,0.01,0.4,0.002
7518,20220820,서남권,관악구,32.0,17.0,0.039,0.012,0.5,0.003
7519,20220820,서남권,금천구,27.0,17.0,0.039,0.011,0.4,0.002
7520,20220820,서남권,양천구,28.0,19.0,0.04,0.008,0.4,0.002
7521,20220820,동남권,강남구,28.0,18.0,0.053,0.013,0.4,0.003
7522,20220820,동남권,서초구,21.0,13.0,0.047,0.012,0.4,0.002
7523,20220820,동남권,송파구,30.0,18.0,0.041,0.01,0.3,0.002
7524,20220820,동남권,강동구,28.0,15.0,0.043,0.01,0.4,0.002
7525,20220821,도심권,중구,21.0,16.0,0.047,0.013,0.4,0.003
7526,20220821,도심권,종로구,24.0,15.0,0.049,0.01,0.4,0.003
7527,20220821,도심권,용산구,26.0,17.0,0.044,0.013,0.3,0.003
7528,20220821,서북권,은평구,23.0,16.0,0.041,0.007,0.3,0.002
7529,20220821,서북권,서대문구,21.0,11.0,0.04,0.008,0.5,0.002
7530,20220821,서북권,마포구,24.0,16.0,0.047,0.015,0.5,0.003
7531,20220821,동북권,광진구,25.0,16.0,0.038,0.009,0.5,0.003
7532,20220821,동북권,성동구,27.0,15.0,0.044,0.012,0.4,0.003
7533,20220821,동북권,중랑구,25.0,17.0,0.047,0.008,0.4,0.002
7534,20220821,동북권,동대문구,0.0,0.0,0.0,0.0,0.0,0.0
